soldDate,itemId,itemName,itemAvailableLevel,itemRarity,itemTypeId,itemType,itemTypeDetailId,itemTypeDetail,refine,reinforce,count,price,unitPrice
2023-04-06 22:08:13,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598879,2598879
2023-04-06 22:07:58,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598879,2598879
2023-04-06 21:57:56,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598879,2598879
2023-04-06 21:56:47,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598879,2598879
2023-04-06 21:54:01,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598879,2598879
2023-04-06 21:48:10,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,2,5197758,2598879
2023-04-06 21:43:55,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598879,2598879
2023-04-06 21:35:54,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 21:30:48,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 21:29:47,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 21:27:42,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 21:26:54,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 21:21:21,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 21:20:03,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 21:15:46,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 21:15:15,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 21:00:12,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:57:55,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:56:57,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:56:34,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
